task,diff_sub,same_sub
motor,0.4457194027386786,0.4457194027386786
semantic,0.5324107142857143,0.5324107142857143
glass,0.4920493961973279,0.4920493961973279
mem,0.5097431822593168,0.5097431822593168
motor,0.5037156959215237,0.5037156959215237
semantic,0.46346540178571427,0.46346540178571427
glass,0.4942816282688135,0.4942816282688135
mem,0.46790809394409943,0.46790809394409943
motor,0.5121012157665172,0.5121012157665172
semantic,0.49844866071428573,0.49844866071428573
glass,0.4855725241235582,0.4855725241235582
mem,0.5250323498964804,0.5250323498964804
motor,0.5037229727087895,0.5037229727087895
semantic,0.4924665178571428,0.4924665178571428
glass,0.4866850269784173,0.4866850269784173
mem,0.48163658126293996,0.48163658126293996
motor,0.5086750436607236,0.5086750436607236
semantic,0.47556919642857143,0.47556919642857143
glass,0.49519937621331506,0.49519937621331506
mem,0.5150281444099378,0.5150281444099378
motor,0.5166963847400341,0.5166963847400341
semantic,0.4825390625,0.4825390625
glass,0.4881607214228617,0.4881607214228617
mem,0.4668472195263975,0.4668472195263975
motor,0.5408183779063706,0.5408183779063706
semantic,0.49758928571428573,0.49758928571428573
glass,0.4947009356800274,0.4947009356800274
mem,0.46854093879399583,0.46854093879399583
motor,0.5152469736167588,0.5152469736167588
semantic,0.5060602678571429,0.5060602678571429
glass,0.5103098770983213,0.5103098770983213
mem,0.5143180641821946,0.5143180641821946
motor,0.5301469558049212,0.5301469558049212
semantic,0.5006752232142857,0.5006752232142857
glass,0.4982045613509193,0.4982045613509193
mem,0.5049911846532091,0.5049911846532091
motor,0.49535943256264553,0.49535943256264553
semantic,0.5208370535714286,0.5208370535714286
glass,0.5103496666952153,0.5103496666952153
mem,0.5177323935688406,0.5177323935688406
motor,0.4970908463446634,0.4970908463446634
semantic,0.5035100446428571,0.5035100446428571
glass,0.49870175288340757,0.49870175288340757
mem,0.5220165307971014,0.5220165307971014
motor,0.49664724741945576,0.49664724741945576
semantic,0.5087165178571429,0.5087165178571429
glass,0.5079272296448556,0.5079272296448556
mem,0.5134632181677019,0.5134632181677019
motor,0.5208527064218191,0.5208527064218191
semantic,0.49479352678571425,0.49479352678571425
glass,0.5357269541509649,0.5357269541509649
mem,0.5138326135481367,0.5138326135481367
motor,0.4743018357053488,0.4743018357053488
semantic,0.53046875,0.53046875
glass,0.5184040267785771,0.5184040267785771
mem,0.4798989874482401,0.4798989874482401
motor,0.49800424605967397,0.49800424605967397
semantic,0.4914453125,0.4914453125
glass,0.4941488773267101,0.4941488773267101
mem,0.5101350203804348,0.5101350203804348
motor,0.48538705720206443,0.48538705720206443
semantic,0.4886049107142857,0.4886049107142857
glass,0.47853681340641774,0.47853681340641774
mem,0.5056871118012423,0.5056871118012423
motor,0.5105798920646092,0.5105798920646092
semantic,0.5249162946428572,0.5249162946428572
glass,0.5044339528377297,0.5044339528377297
mem,0.4952318274456522,0.4952318274456522
motor,0.47618091667969975,0.47618091667969975
semantic,0.4927287946428571,0.4927287946428571
glass,0.5321218917722965,0.5321218917722965
mem,0.5203721451216357,0.5203721451216357
motor,0.4916292237948771,0.4916292237948771
semantic,0.49294084821428574,0.49294084821428574
glass,0.5012326745746261,0.5012326745746261
mem,0.5166019668737061,0.5166019668737061
motor,0.4921174880747576,0.4921174880747576
semantic,0.5036272321428572,0.5036272321428572
glass,0.4958834717939934,0.4958834717939934
mem,0.5007757909549689,0.5007757909549689
motor,0.5248492374578598,0.5248492374578598
semantic,0.5168415178571428,0.5168415178571428
glass,0.4926755916695215,0.4926755916695215
mem,0.4847538981625259,0.4847538981625259
motor,0.5229246901391931,0.5229246901391931
semantic,0.4898381696428572,0.4898381696428572
glass,0.508850241235583,0.508850241235583
mem,0.5017804574275362,0.5017804574275362
motor,0.4932632290906405,0.4932632290906405
semantic,0.4729408482142857,0.4729408482142857
glass,0.47492166980701156,0.47492166980701156
mem,0.5214216970755694,0.5214216970755694
motor,0.49800974437841034,0.49800974437841034
semantic,0.48111049107142856,0.48111049107142856
glass,0.5032658694472993,0.5032658694472993
mem,0.49969813502846794,0.49969813502846794
motor,0.46326058718242796,0.46326058718242796
semantic,0.49640625,0.49640625
glass,0.5132950782231358,0.5132950782231358
mem,0.5174026268115941,0.5174026268115941
motor,0.45957850567372194,0.45957850567372194
semantic,0.5106975446428571,0.5106975446428571
glass,0.512923500485326,0.512923500485326
mem,0.5020135788690476,0.5020135788690476
motor,0.4994015385517673,0.4994015385517673
semantic,0.5215066964285715,0.5215066964285715
glass,0.5222441689505539,0.5222441689505539
mem,0.5135382294901656,0.5135382294901656
motor,0.4823578772851284,0.4823578772851284
semantic,0.5078069196428572,0.5078069196428572
glass,0.4999648495489323,0.4999648495489323
mem,0.47588820684523814,0.47588820684523814
motor,0.5159902512772391,0.5159902512772391
semantic,0.47943638392857146,0.47943638392857146
glass,0.4901385141886491,0.4901385141886491
mem,0.4945737092391304,0.4945737092391304
motor,0.49626087173739264,0.49626087173739264
semantic,0.48758370535714285,0.48758370535714285
glass,0.5249307696699783,0.5249307696699783
mem,0.4807689974767081,0.4807689974767081
motor,0.5101329805720641,0.5101329805720641
semantic,0.5144308035714286,0.5144308035714286
glass,0.5002281210745689,0.5002281210745689
mem,0.4802611041019669,0.4802611041019669
motor,0.47808272403816077,0.47808272403816077
semantic,0.4867131696428571,0.4867131696428571
glass,0.48537892899965746,0.48537892899965746
mem,0.5043733016304348,0.5043733016304348
motor,0.4880544205939596,0.4880544205939596
semantic,0.4939955357142857,0.4939955357142857
glass,0.4988756316375471,0.4988756316375471
mem,0.5109170791278468,0.5109170791278468
motor,0.5125932134727001,0.5125932134727001
semantic,0.5059765625,0.5059765625
glass,0.5183882358398995,0.5183882358398995
mem,0.49710913237577636,0.49710913237577636
motor,0.5086190015379001,0.5086190015379001
semantic,0.5007198660714285,0.5007198660714285
glass,0.4918276093410985,0.4918276093410985
mem,0.5153471952639752,0.5153471952639752
motor,0.5095495071334237,0.5095495071334237
semantic,0.4901004464285714,0.4901004464285714
glass,0.49849950396825393,0.49849950396825393
mem,0.47421875,0.47421875
motor,0.4765513676015709,0.4765513676015709
semantic,0.5180915178571428,0.5180915178571428
glass,0.524611025465342,0.524611025465342
mem,0.4874217536878882,0.4874217536878882
motor,0.48783781398794007,0.48783781398794007
semantic,0.5052511160714286,0.5052511160714286
glass,0.48508657359826424,0.48508657359826424
mem,0.4921052099508282,0.4921052099508282
motor,0.49648353328207,0.49648353328207
semantic,0.5023549107142857,0.5023549107142857
glass,0.4966699854402193,0.4966699854402193
mem,0.5287216534032091,0.5287216534032091
motor,0.5113950415754354,0.5113950415754354
semantic,0.49338727678571426,0.49338727678571426
glass,0.5152976725762246,0.5152976725762246
mem,0.49732992041925467,0.49732992041925467
motor,0.5012582189683036,0.5012582189683036
semantic,0.5131473214285713,0.5131473214285713
glass,0.5018588700468197,0.5018588700468197
mem,0.4988544092908903,0.4988544092908903
motor,0.5048214553357314,0.5048214553357314
semantic,0.5088392857142857,0.5088392857142857
glass,0.4844817895683453,0.4844817895683453
mem,0.5088685219332298,0.5088685219332298
motor,0.5063593690265179,0.5063593690265179
semantic,0.5060044642857143,0.5060044642857143
glass,0.518587719110426,0.518587719110426
mem,0.5345070280150104,0.5345070280150104
motor,0.48600679239217326,0.48600679239217326
semantic,0.5090122767857144,0.5090122767857144
glass,0.5211108791538198,0.5211108791538198
mem,0.46154203869047616,0.46154203869047616
motor,0.5234357486836618,0.5234357486836618
semantic,0.4871484375,0.4871484375
glass,0.49935747830307187,0.49935747830307187
mem,0.5112432065217392,0.5112432065217392
motor,0.49088324449136345,0.49088324449136345
semantic,0.49661272321428573,0.49661272321428573
glass,0.5071065469053329,0.5071065469053329
mem,0.502828998447205,0.502828998447205
motor,0.5105475538047822,0.5105475538047822
semantic,0.496875,0.496875
glass,0.48625474620303755,0.48625474620303755
mem,0.5012764056030021,0.5012764056030021
motor,0.48130344908855527,0.48130344908855527
semantic,0.5004185267857143,0.5004185267857143
glass,0.5029553143199725,0.5029553143199725
mem,0.5077316252587991,0.5077316252587991
motor,0.49990701732092585,0.49990701732092585
semantic,0.5102455357142858,0.5102455357142858
glass,0.5007789304270869,0.5007789304270869
mem,0.49758406929347826,0.49758406929347826
motor,0.464569607900636,0.464569607900636
semantic,0.48759486607142855,0.48759486607142855
glass,0.5050988673347037,0.5050988673347037
mem,0.45810162719979297,0.45810162719979297
motor,0.48100704219233303,0.48100704219233303
semantic,0.49435825892857144,0.49435825892857144
glass,0.5002712116021468,0.5002712116021468
mem,0.5177467488354037,0.5177467488354037
motor,0.5258936600719424,0.5258936600719424
semantic,0.49777901785714285,0.49777901785714285
glass,0.5128766629553501,0.5128766629553501
mem,0.4987656492624224,0.4987656492624224
motor,0.4885498123240538,0.4885498123240538
semantic,0.4974330357142857,0.4974330357142857
glass,0.48351791780861025,0.48351791780861025
mem,0.511816204063147,0.511816204063147
motor,0.47870435988165994,0.47870435988165994
semantic,0.49650669642857137,0.49650669642857137
glass,0.5080077901964144,0.5080077901964144
mem,0.5182437241200828,0.5182437241200828
motor,0.5298013898663677,0.5298013898663677
semantic,0.4812611607142857,0.4812611607142857
glass,0.5003245617791481,0.5003245617791481
mem,0.48322435461956526,0.48322435461956526
motor,0.4948676249218017,0.4948676249218017
semantic,0.5019363839285714,0.5019363839285714
glass,0.5132134470994633,0.5132134470994633
mem,0.491406654373706,0.491406654373706
motor,0.540492904589372,0.540492904589372
semantic,0.503314732142857,0.503314732142857
glass,0.48660152235354576,0.48660152235354576
mem,0.5122705179218426,0.5122705179218426
motor,0.5007889612223265,0.5007889612223265
semantic,0.5228125000000001,0.5228125000000001
glass,0.5236568780689734,0.5236568780689734
mem,0.4960654438405797,0.4960654438405797
motor,0.4993968547987697,0.4993968547987697
semantic,0.5061551339285715,0.5061551339285715
glass,0.4582318966255567,0.4582318966255567
mem,0.4867494824016563,0.4867494824016563
motor,0.501930547952942,0.501930547952942
semantic,0.48648995535714284,0.48648995535714284
glass,0.49346165924403335,0.49346165924403335
mem,0.4671976093426501,0.4671976093426501
motor,0.5046460386038994,0.5046460386038994
semantic,0.5184375,0.5184375
glass,0.48815768813520616,0.48815768813520616
mem,0.46293712797619047,0.46293712797619047
motor,0.4870244157934522,0.4870244157934522
semantic,0.5112388392857143,0.5112388392857143
glass,0.5088712958204864,0.5088712958204864
mem,0.48204924462991716,0.48204924462991716
motor,0.5246152127211274,0.5246152127211274
semantic,0.48055803571428574,0.48055803571428574
glass,0.49003172462030375,0.49003172462030375
mem,0.49025883960921324,0.49025883960921324
motor,0.4785475559769576,0.4785475559769576
semantic,0.49631138392857144,0.49631138392857144
glass,0.4770337301587302,0.4770337301587302
mem,0.510534945975673,0.510534945975673
motor,0.4854504575687276,0.4854504575687276
semantic,0.4993694196428572,0.4993694196428572
glass,0.5267391443987667,0.5267391443987667
mem,0.5067799317417185,0.5067799317417185
motor,0.5293243665936815,0.5293243665936815
semantic,0.5110658482142858,0.5110658482142858
glass,0.4836509363937421,0.4836509363937421
mem,0.5266773421325053,0.5266773421325053
motor,0.4857409045589616,0.4857409045589616
semantic,0.4773772321428571,0.4773772321428571
glass,0.49698303856914466,0.49698303856914466
mem,0.503325973731884,0.503325973731884
motor,0.5003817598095437,0.5003817598095437
semantic,0.4964453125,0.4964453125
glass,0.4705116264131552,0.4705116264131552
mem,0.5015566365812629,0.5015566365812629
motor,0.511901090540611,0.511901090540611
semantic,0.49025111607142857,0.49025111607142857
glass,0.48809050973506907,0.48809050973506907
mem,0.47139157123447206,0.47139157123447206
motor,0.46469961259253467,0.46469961259253467
semantic,0.48685825892857143,0.48685825892857143
glass,0.5077057104316547,0.5077057104316547
mem,0.49198895251035196,0.49198895251035196
motor,0.4908533906570396,0.4908533906570396
semantic,0.4927734375,0.4927734375
glass,0.4823418051273267,0.4823418051273267
mem,0.4653419384057971,0.4653419384057971
motor,0.4893722521982414,0.4893722521982414
semantic,0.5112388392857143,0.5112388392857143
glass,0.5214571200182712,0.5214571200182712
mem,0.5010263004658385,0.5010263004658385
motor,0.5027062453298231,0.5027062453298231
semantic,0.5061607142857143,0.5061607142857143
glass,0.5049064319972594,0.5049064319972594
mem,0.49909238321687377,0.49909238321687377
motor,0.5389666391886491,0.5389666391886491
semantic,0.5158482142857144,0.5158482142857144
glass,0.5170113016729474,0.5170113016729474
mem,0.5308332928959627,0.5308332928959627
motor,0.48528884772616687,0.48528884772616687
semantic,0.4988839285714286,0.4988839285714286
glass,0.4832392122016672,0.4832392122016672
mem,0.4938312791149069,0.4938312791149069
motor,0.5051957482926702,0.5051957482926702
semantic,0.5036439732142857,0.5036439732142857
glass,0.4887446292965627,0.4887446292965627
mem,0.49265414725672874,0.49265414725672874
motor,0.5083354919325409,0.5083354919325409
semantic,0.49588169642857144,0.49588169642857144
glass,0.48513180527006966,0.48513180527006966
mem,0.5138449469461697,0.5138449469461697
motor,0.5274689487540403,0.5274689487540403
semantic,0.5006417410714286,0.5006417410714286
glass,0.49644534372501997,0.49644534372501997
mem,0.4769935623706004,0.4769935623706004
motor,0.4281308784494144,0.4281308784494144
semantic,0.5175725446428572,0.5175725446428572
glass,0.5064675937821171,0.5064675937821171
mem,0.4961453076475155,0.4961453076475155
motor,0.5153850832377576,0.5153850832377576
semantic,0.5270368303571429,0.5270368303571429
glass,0.5121705314319973,0.5121705314319973
mem,0.5127816462862318,0.5127816462862318
motor,0.5077113037830605,0.5077113037830605
semantic,0.5066908482142857,0.5066908482142857
glass,0.4865793079821856,0.4865793079821856
mem,0.4529741686076605,0.4529741686076605
motor,0.48469526009627084,0.48469526009627084
semantic,0.4872098214285714,0.4872098214285714
glass,0.5222135684309696,0.5222135684309696
mem,0.5030605023938923,0.5030605023938923
motor,0.5141778017803149,0.5141778017803149
semantic,0.5272154017857142,0.5272154017857142
glass,0.508352871274409,0.508352871274409
mem,0.5046096580615942,0.5046096580615942
motor,0.5061309783694783,0.5061309783694783
semantic,0.47603794642857145,0.47603794642857145
glass,0.48410940890145027,0.48410940890145027
mem,0.5051911474508282,0.5051911474508282
motor,0.507647686198867,0.507647686198867
semantic,0.5102678571428572,0.5102678571428572
glass,0.5011173204293708,0.5011173204293708
mem,0.5101408837991719,0.5101408837991719
motor,0.5336260611076356,0.5336260611076356
semantic,0.5110267857142857,0.5110267857142857
glass,0.5171740286342354,0.5171740286342354
mem,0.4944614955357143,0.4944614955357143
motor,0.48499677160445553,0.48499677160445553
semantic,0.4994419642857143,0.4994419642857143
glass,0.5041657745232385,0.5041657745232385
mem,0.5403825779632505,0.5403825779632505
motor,0.5031643978295625,0.5031643978295625
semantic,0.4754520089285714,0.4754520089285714
glass,0.4912252340984355,0.4912252340984355
mem,0.5175712506469979,0.5175712506469979
motor,0.4916439810108435,0.4916439810108435
semantic,0.49243303571428576,0.49243303571428576
glass,0.49727129011076854,0.49727129011076854
mem,0.4961821056547619,0.4961821056547619
motor,0.49828764705626805,0.49828764705626805
semantic,0.5023325892857142,0.5023325892857142
glass,0.528196460688592,0.528196460688592
mem,0.5199894054089027,0.5199894054089027
motor,0.47152454666701427,0.47152454666701427
semantic,0.5052678571428572,0.5052678571428572
glass,0.49572136933310496,0.49572136933310496
mem,0.48749413658126295,0.48749413658126295
motor,0.5170605227774303,0.5170605227774303
semantic,0.49830357142857146,0.49830357142857146
glass,0.49462001827109736,0.49462001827109736
mem,0.49676379723084885,0.49676379723084885
motor,0.4970177119174225,0.4970177119174225
semantic,0.49909598214285716,0.49909598214285716
glass,0.5113816089985155,0.5113816089985155
mem,0.46468018083592133,0.46468018083592133
motor,0.4864188404711014,0.4864188404711014
semantic,0.5082254464285714,0.5082254464285714
glass,0.48721567388945985,0.48721567388945985
mem,0.48765386419513457,0.48765386419513457
motor,0.4959667320491433,0.4959667320491433
semantic,0.49254464285714283,0.49254464285714283
glass,0.4992815568973393,0.4992815568973393
mem,0.44604138360507245,0.44604138360507245
motor,0.5509742613517881,0.5509742613517881
semantic,0.5145089285714286,0.5145089285714286
glass,0.48978415481900195,0.48978415481900195
mem,0.49468309232660457,0.49468309232660457
motor,0.4883708250790672,0.4883708250790672
semantic,0.4809542410714286,0.4809542410714286
glass,0.5104447691846522,0.5104447691846522
mem,0.4576072803442029,0.4576072803442029
motor,0.5286726189700414,0.5286726189700414
semantic,0.48959263392857144,0.48959263392857144
glass,0.4971325618076967,0.4971325618076967
mem,0.469238483436853,0.469238483436853
motor,0.5084104727087895,0.5084104727087895
semantic,0.46896763392857144,0.46896763392857144
glass,0.49208151336074,0.49208151336074
mem,0.4643932776915114,0.4643932776915114
motor,0.5265649436972162,0.5265649436972162
semantic,0.5149386160714285,0.5149386160714285
glass,0.4953224027920521,0.4953224027920521
mem,0.534085064052795,0.534085064052795
motor,0.4615657881303653,0.4615657881303653
semantic,0.5002845982142857,0.5002845982142857
glass,0.48054431454836133,0.48054431454836133
mem,0.5015254998059007,0.5015254998059007
motor,0.5236102558170854,0.5236102558170854
semantic,0.49595424107142855,0.49595424107142855
glass,0.5039546041738038,0.5039546041738038
mem,0.4808795936853002,0.4808795936853002
motor,0.5306921175016508,0.5306921175016508
semantic,0.46553013392857145,0.46553013392857145
glass,0.48661722407788055,0.48661722407788055
mem,0.48753336083074533,0.48753336083074533
motor,0.4997269847165746,0.4997269847165746
semantic,0.46824776785714284,0.46824776785714284
glass,0.5025277099748773,0.5025277099748773
mem,0.5237891029373706,0.5237891029373706
motor,0.4813546173930421,0.4813546173930421
semantic,0.48465401785714285,0.48465401785714285
glass,0.48938438534886375,0.48938438534886375
mem,0.4847888764880952,0.4847888764880952
motor,0.49071832208146526,0.49071832208146526
semantic,0.4905859375,0.4905859375
glass,0.4651168351033459,0.4651168351033459
mem,0.5060459934653209,0.5060459934653209
motor,0.4901671869026518,0.4901671869026518
semantic,0.4673325892857143,0.4673325892857143
glass,0.46807098963686194,0.46807098963686194
mem,0.5049543866459627,0.5049543866459627
motor,0.48708043076408436,0.48708043076408436
semantic,0.5000892857142858,0.5000892857142858
glass,0.49528707391229876,0.49528707391229876
mem,0.48978370050465836,0.48978370050465836
motor,0.49394795305060296,0.49394795305060296
semantic,0.4849051339285715,0.4849051339285715
glass,0.48000171291538196,0.48000171291538196
mem,0.5043207330486542,0.5043207330486542
motor,0.5105824715227818,0.5105824715227818
semantic,0.4921149553571429,0.4921149553571429
glass,0.5121476925602375,0.5121476925602375
mem,0.45516971564440994,0.45516971564440994
motor,0.5058680093968304,0.5058680093968304
semantic,0.4672433035714285,0.4672433035714285
glass,0.5105782338414983,0.5105782338414983
mem,0.5219316123188407,0.5219316123188407
motor,0.5049602301854169,0.5049602301854169
semantic,0.47652901785714286,0.47652901785714286
glass,0.505040967226219,0.505040967226219
mem,0.5312018795289856,0.5312018795289856
motor,0.5124279923886977,0.5124279923886977
semantic,0.501796875,0.501796875
glass,0.5050490857314149,0.5050490857314149
mem,0.5068480687111802,0.5068480687111802
motor,0.5112043245838112,0.5112043245838112
semantic,0.5027622767857143,0.5027622767857143
glass,0.5146236582162842,0.5146236582162842
mem,0.46654778079710146,0.46654778079710146
motor,0.4649916751381503,0.4649916751381503
semantic,0.48924107142857143,0.48924107142857143
glass,0.5047569087587074,0.5047569087587074
mem,0.5001827769151139,0.5001827769151139
motor,0.4743672046058805,0.4743672046058805
semantic,0.4736383928571429,0.4736383928571429
glass,0.5282055605515588,0.5282055605515588
mem,0.5062099670031055,0.5062099670031055
motor,0.509332642581587,0.509332642581587
semantic,0.48647879464285715,0.48647879464285715
glass,0.5034802515130753,0.5034802515130753
mem,0.4852684637034162,0.4852684637034162
motor,0.5203481508271643,0.5203481508271643
semantic,0.5245145089285714,0.5245145089285714
glass,0.5082798047276464,0.5082798047276464
mem,0.4837284064440994,0.4837284064440994
motor,0.5323424548404754,0.5323424548404754
semantic,0.5353850446428572,0.5353850446428572
glass,0.4872896325796505,0.4872896325796505
mem,0.50536907188147,0.50536907188147
motor,0.49735384246950265,0.49735384246950265
semantic,0.49977678571428574,0.49977678571428574
glass,0.498789539796734,0.498789539796734
mem,0.5054867446299172,0.5054867446299172
motor,0.5040490841022834,0.5040490841022834
semantic,0.5098325892857143,0.5098325892857143
glass,0.5168776585874157,0.5168776585874157
mem,0.48676767921842645,0.48676767921842645
motor,0.5150692896769541,0.5150692896769541
semantic,0.5115569196428571,0.5115569196428571
glass,0.5053690975790796,0.5053690975790796
mem,0.47923480363612836,0.47923480363612836
motor,0.5151147695973656,0.5151147695973656
semantic,0.5041071428571429,0.5041071428571429
glass,0.5004507108598835,0.5004507108598835
mem,0.4962239583333333,0.4962239583333333
motor,0.4880280286640253,0.4880280286640253
semantic,0.4725446428571428,0.4725446428571428
glass,0.5032665831620418,0.5032665831620418
mem,0.5269925514363354,0.5269925514363354
motor,0.4924885363448372,0.4924885363448372
semantic,0.49129464285714286,0.49129464285714286
glass,0.49585215755966655,0.49585215755966655
mem,0.5256045386904762,0.5256045386904762
motor,0.5218918479346957,0.5218918479346957
semantic,0.49637276785714285,0.49637276785714285
glass,0.48255529504967454,0.48255529504967454
mem,0.5018653759057972,0.5018653759057972
motor,0.5344260596957217,0.5344260596957217
semantic,0.4870256696428571,0.4870256696428571
glass,0.5078234733641658,0.5078234733641658
mem,0.47812095626293993,0.47812095626293993
motor,0.4808382641712716,0.4808382641712716
semantic,0.4804241071428571,0.4804241071428571
glass,0.4826054335103346,0.4826054335103346
mem,0.48991249353002075,0.48991249353002075
motor,0.5068077467373926,0.5068077467373926
semantic,0.4926674107142857,0.4926674107142857
glass,0.49225467840013704,0.49225467840013704
mem,0.4802327979425466,0.4802327979425466
motor,0.5058512021904216,0.5058512021904216
semantic,0.4859598214285714,0.4859598214285714
glass,0.4997573369875528,0.4997573369875528
mem,0.5050225236154244,0.5050225236154244
motor,0.4859425231553887,0.4859425231553887
semantic,0.5023158482142858,0.5023158482142858
glass,0.49813515259221197,0.49813515259221197
mem,0.49583212021221534,0.49583212021221534
motor,0.5092115302323359,0.5092115302323359
semantic,0.5043638392857143,0.5043638392857143
glass,0.46730847464885233,0.46730847464885233
mem,0.5232759527044513,0.5232759527044513
motor,0.5083523127150453,0.5083523127150453
semantic,0.4882868303571428,0.4882868303571428
glass,0.48752506923033,0.48752506923033
mem,0.4771955470367495,0.4771955470367495
motor,0.5169895062211101,0.5169895062211101
semantic,0.4839453125,0.4839453125
glass,0.4968508229130981,0.4968508229130981
mem,0.5019262341485508,0.5019262341485508
motor,0.48238016923417787,0.48238016923417787
semantic,0.5120591517857143,0.5120591517857143
glass,0.5030968974820145,0.5030968974820145
mem,0.4834556563793996,0.4834556563793996
motor,0.5227665829293088,0.5227665829293088
semantic,0.4722823660714286,0.4722823660714286
glass,0.4912361182482585,0.4912361182482585
mem,0.49497585888975154,0.49497585888975154
motor,0.5168382685156223,0.5168382685156223
semantic,0.49946986607142857,0.49946986607142857
glass,0.5127244632865137,0.5127244632865137
mem,0.5477704855719461,0.5477704855719461
motor,0.4847300963576964,0.4847300963576964
semantic,0.4879966517857143,0.4879966517857143
glass,0.5067437121731186,0.5067437121731186
mem,0.5169196024197722,0.5169196024197722
motor,0.49752414101327636,0.49752414101327636
semantic,0.5072544642857143,0.5072544642857143
glass,0.5148337579936051,0.5148337579936051
mem,0.5131878396739131,0.5131878396739131
motor,0.5226165127680464,0.5226165127680464
semantic,0.49731584821428565,0.49731584821428565
glass,0.49430848178599973,0.49430848178599973
mem,0.5186272725802277,0.5186272725802277
motor,0.49290461652417195,0.49290461652417195
semantic,0.4940959821428571,0.4940959821428571
glass,0.49913042780061667,0.49913042780061667
mem,0.5140141773421325,0.5140141773421325
motor,0.51869413436642,0.51869413436642
semantic,0.5136216517857143,0.5136216517857143
glass,0.5071490129325111,0.5071490129325111
mem,0.503814861542443,0.503814861542443
motor,0.5212214874839258,0.5212214874839258
semantic,0.5210881696428571,0.5210881696428571
glass,0.49631633978531464,0.49631633978531464
mem,0.4997877038043479,0.4997877038043479
motor,0.46344841246567964,0.46344841246567964
semantic,0.48026227678571426,0.48026227678571426
glass,0.5006211102546534,0.5006211102546534
mem,0.48647187985248447,0.48647187985248447
motor,0.5089134534763493,0.5089134534763493
semantic,0.5034486607142857,0.5034486607142857
glass,0.5127355258650222,0.5127355258650222
mem,0.4510843280926501,0.4510843280926501
motor,0.4842163361701943,0.4842163361701943
semantic,0.5093024553571429,0.5093024553571429
glass,0.48943077680712577,0.48943077680712577
mem,0.5163312386775363,0.5163312386775363
motor,0.4653137815834289,0.4653137815834289
semantic,0.5279408482142857,0.5279408482142857
glass,0.5221718161185338,0.5221718161185338
mem,0.5072427374482402,0.5072427374482402
motor,0.4910296355307059,0.4910296355307059
semantic,0.5191741071428572,0.5191741071428572
glass,0.4651793743576567,0.4651793743576567
mem,0.5358655214803313,0.5358655214803313
motor,0.5017697662522156,0.5017697662522156
semantic,0.48695870535714286,0.48695870535714286
glass,0.5200507451181912,0.5200507451181912
mem,0.5087753137939959,0.5087753137939959
motor,0.5021576081526083,0.5021576081526083
semantic,0.5070814732142858,0.5070814732142858
glass,0.5146352560808496,0.5146352560808496
mem,0.4802245082815735,0.4802245082815735
motor,0.5409198184930316,0.5409198184930316
semantic,0.46715401785714283,0.46715401785714283
glass,0.5161154112424347,0.5161154112424347
mem,0.4785639476578675,0.4785639476578675
motor,0.496076874913113,0.496076874913113
semantic,0.4882310267857143,0.4882310267857143
glass,0.49479907145712,0.49479907145712
mem,0.519334117818323,0.519334117818323
motor,0.5064865363144267,0.5064865363144267
semantic,0.5064564732142858,0.5064564732142858
glass,0.49457853360169013,0.49457853360169013
mem,0.5332635788690476,0.5332635788690476
motor,0.48013887802801236,0.48013887802801236
semantic,0.4816350446428571,0.4816350446428571
glass,0.5039802086901908,0.5039802086901908
mem,0.5319493643245341,0.5319493643245341
motor,0.499325091557189,0.499325091557189
semantic,0.5120647321428572,0.5120647321428572
glass,0.4953629061036885,0.4953629061036885
mem,0.5162588557841614,0.5162588557841614
motor,0.489746477274702,0.489746477274702
semantic,0.5202008928571429,0.5202008928571429
glass,0.5121148616820829,0.5121148616820829
mem,0.4604065573240166,0.4604065573240166
motor,0.49010623023320476,0.49010623023320476
semantic,0.4995089285714286,0.4995089285714286
glass,0.5251927029804728,0.5251927029804728
mem,0.5022940120341615,0.5022940120341615
motor,0.5073847851066973,0.5073847851066973
semantic,0.48990513392857143,0.48990513392857143
glass,0.48390457277035515,0.48390457277035515
mem,0.4779032010222567,0.4779032010222567
motor,0.5166478909263893,0.5166478909263893
semantic,0.49080915178571427,0.49080915178571427
glass,0.4969597536256709,0.4969597536256709
mem,0.5168884656444099,0.5168884656444099
motor,0.5085629865672678,0.5085629865672678
semantic,0.49296316964285714,0.49296316964285714
glass,0.5027289775322599,0.5027289775322599
mem,0.49350980201863354,0.49350980201863354
motor,0.5217856149862719,0.5217856149862719
semantic,0.5010379464285715,0.5010379464285715
glass,0.5005779305127327,0.5005779305127327
mem,0.5108893795289855,0.5108893795289855
motor,0.4874538141226149,0.4874538141226149
semantic,0.48684709821428573,0.48684709821428573
glass,0.4838060801358913,0.4838060801358913
mem,0.5172643310041407,0.5172643310041407
motor,0.5137144767881348,0.5137144767881348
semantic,0.4893917410714286,0.4893917410714286
glass,0.49443641515359144,0.49443641515359144
mem,0.5113166003493789,0.5113166003493789
motor,0.49892565567111524,0.49892565567111524
semantic,0.49531249999999993,0.49531249999999993
glass,0.51877221437136,0.51877221437136
mem,0.5185229441640786,0.5185229441640786
motor,0.5281078669672957,0.5281078669672957
semantic,0.4692299107142857,0.4692299107142857
glass,0.5118558724449012,0.5118558724449012
mem,0.5071822835791926,0.5071822835791926
motor,0.5221646324244952,0.5221646324244952
semantic,0.49320312499999996,0.49320312499999996
glass,0.4752802222507708,0.4752802222507708
mem,0.5122715288561077,0.5122715288561077
